video_id,comments
zb9EZ4RbMdk,"['Хүний л амьдрал 😂😅😊', 'Taniig mash ih demjdeg ❤', 'Gyyy bnnn amjiltttt🎉❤❤❤❤', '❤', 'Noir sergeed naasan 😅', 'Fast asmr d ni hamgiin durtaishvvv 😇', '0.75 hurdaar uzeerei hha oilgohgui hvmvvs ni', 'Omg 😱 7tsag', 'Love❤', '❤️❤️❤️❤️❤️❤️❤️❤️💯💯💯🔥🔥🔥🔥💤💤💤💤💤💤😍😍😍😍😍😘😘😘']"
jGL5acJkcBg,"['niceee ene bichlegee zaaval urgeljluuleerei\U0001faf6🏻🙆🏻\u200d♀️', 'wow ahiad iim video oruulaarai😍', '💤💤😴😴😴😴😍😍😍😍😍', '❤']"
fpOjGW_1z-o,"['❤', 'hvleegeel bga shvv', 'Nice', 'Ashqde ocnoon huleele shv ❤ amjilt']"
vafdSslM2Sc,"['Ajlin hajuugar amrhgd uzeed guravder brg unthjin hahaha', 'Wtf gne😂 huurhnju🥰', 'Hhh😂', 'Keep going 💝', 'Onoo shono untahad yg hereg boloh ym 💗💗💗', 'Yoo ashq ingd oir oirhom biclg oruuld bgarai❤', 'Fastest asmr higech🙏🏻💙']"
hozXOsoidC4,"['❤❤❤', 'Yg iim goy candy esvvl chewing gum,taig ni sonsoh vnexeer durtai shvv bayrlalaa ❤️', 'Nice', 'Яг тогтмол оруулаарай кккк 😍', '❤', 'Neeh shn udaan yriad bclg hiiwl❤ ashqde ochnoon huleele', 'Goy medee baina🥰✨ Book reading, life update, girl talk, whispered true crime hiivel goy shuu yrij baigaag n sonsoh durtaii💓 thank youu🙆🏻\u200d♀️']"
pTcARcmbo20,"['Niceee ystoi goy bolson bna ❤', '🥰', 'Yaj negddiin bi uul ni kart absan boldgui yahuu', 'Chadsangui ee', 'Yaj join boloh be bi 24 kart  absan nadd mgl ni bggaa', 'Nadaas ih yum shaardaad bieluulsen ch bolkuu bn', 'Yaj join boloh be', 'Bi google kart abaad boldgui ee how join pls help me', 'ymar udaj bj bchlg hiidiin be', 'talking asmr ni iluu goy bolood baih shg sanagddag. demjdeg shuu🤗']"
_2kFy5e6i24,"['Uaaa\U0001fabd\U0001fa77', '🥰🥰🥰😴😴😴😴😴😴😴😴💞💞💞', 'Ene ystoi goy boljee ❤', 'Nice', 'Hiii', 'Goy nom unshaad uguuch', 'amjiltt hvsyy ❤🎉', '❤', '❤', 'and 3k sub goooo']"
mda7FBVMcXY,"['Hi microphonee ашиглаагүй 2 сар болсныг хэлэх үү 25 минутын турш мик рүүгээ амьсгалжээ. Тиймээс богиносгочихлоо. Бичлэгээ хийгээд дасаад ирэхээрээ гайгүй болно оо...', 'Basl udaan hvleelee shvv yrn com bichedgvl bolhoos tanig vzej hvleedeg hvmvvs olon bdg baiha', 'finally yay!', 'odoo IG.gaa uguu uchnuun jil hamt bailaa kk', '❤️', 'Welcome back 👍', '💗', 'Aww❣️', 'Yamar udaan huleelgediin beee ♡♡♡', 'Finaly amjilt']"
OkrLvLNPFfY,"['Yoo hooo', 'Niee beeb', 'ymar site yum boloo hh', 'first❤']"
Zo2SbsZCYbo,"['Zundu l olon mongoliin asmr uzlee. Mongoliin hamgiin medlegtei, tuushtai hamgin goy tsegtstei youtube asmr yag utgaar ni hiideg shuu. 🥰\nMazaalai gd neg hurhun ohin bsan hiihee bolitsoob oyutan bolood zavgui boltson bhoo \nOdoo neg johon asmr speak ghimu terige uurchluud uzehuu soft spoken, fast spoken, uur nugu ihenhi asmrchid hiideg trigers, bas yamar neg dur duuraisan video hiih sonirholtoi bol hiivel handalt iluu nemegdeh boluu gj bodjin\nAmjilt shuu ugni hamgin olon hun uzeh ystoi mongolian asmr youtuber yum bgan shd', 'Accidentally set something on fire-sanaandgui ymr neg zuils shataah gsn utgatai shu 😉', 'nice urgelj demjdeg shuu ☺️☺️☺️', ""I'm always waiting, but why don't you make such a nice recording but get access?""]"
vYBfEe79g3k,"['Bichlegee zogsooj bolohgui shuu hicheegeeree', 'manai mongold tanias oor idevhtei video hiidg hun neere unendee bhqu shu. mundg egc❤️😩🥺', '💛😍', 'tsaraigaa hze bidend haruulah we demjdeg shvv ❤️❤️', '❤️😍', 'Bichlegiig chin anh uzlee uneheer goy ymaa ulam hicheegeerei☺️']"
VnJbl6lN6X4,"['Fastest asmr dahiad hiigeerei omnohiig n air ih uzeed Bur cheejiltseen😅', 'zondoo xuleesnda', 'Очень мурашисто получилось. Спасибо вам.', '🤍🤍']"
YnbFv1mh_9E,"['instagaa uguuch. neeree uneheer hamgiin mundag asmr shvv.', 'egchee tsaraigaa haruulaach\U0001f979\U0001f979', 'bi ig iin l awmaar bna hh', 'face reveal hze hhve', 'huleedeg bolood bna', 'First💕']"
pgqU8y7K4q8,"['suult zarlna shuuuu hha', 'ta bainga bichelelg oruulah yumaa 😍😍😍🥰🥰🥰', 'Яаж цэнэглэдэг юм бол. Заавар бнауу. Зааж өгөөч кккк. 30к ямар дансруу хийхүү.']"
mQKXA96rZAw,"['🙆\u200d♂️', 'ugaasa bty bolioroi 💕']"
iKoz8LFebuE,"['Ene togloomyn link n bnuu toglox gsn ym hh olddgve', 'Wow nice 👏', 'Iim goy asmr hiideg hunii sub ni ygaad osohgu bgan boloo', 'Wow new video!!!!!!!', 'Udaan hvleelee shvv']"
pw5SkLzN_EY,"['hrdn 6 sr boloosoii🙏❤', 'ta zgr untuulah amraah asmr hiij bolhuu?🙏❤', 'sanjin🥺', 'ee ainai ta haana bna ene asmr bish bna']"
cXuCLB6JmmM,"['udaan xuleesn shu kk', '2 3 4 player games gedg tglom toglj blhu huuchnig ni', 'Comeback yeeyyy ay tsaana n shuumtai bsn c zgree sonsonoo😊🙆\u200d♂️', 'Shine bichleg yay🎊', 'Omg 😱 new video ❤️']"
yle2pNHGdV4,"['Underrated ngl', 'Ymr camera ashigladag we?', 'onoo oroi shine biclg tawigdn geegumu?', 'Shine bichleg hvleeseer', 'wow chill up <3', 'Asmr aa hezeech bitgi bolioroi', 'Bayarldag shuu..', 'ta goy shuu bitgii asmr boilooroi']"
eeEsVTPCACA,"['baing shine bicleg oruulxig cin xuleedg shu kkk', 'Love u', 'omg new video']"
UB9W9L-yhvo,"['Taniig aimr hugshin gj bdj bsn cn zaluuhan ymbn te', 'Ania yaj community tab dr post tavidgiin bol zaagaad ogch pls?', 'thank u', 'Bayrllaa']"
WcmonItl_q0,['yee gne xuurxynn']
fxG5_EFASbU,"['fast asmr xzee opoh we xxe', 'first<3']"
Jybl4Jf9FmE,"['Nicee', 'goy bicleg hiidegt bayrlla bs idevhtei bdgt', 'Hiiii']"
_fnDoQNjI9g,"['Ваш голос дуже розслабляє. Дякую Вам. ❤️', 'wow ania ingd togloom togld asmr hiigd bh n unheeer goy ym bn ahiad zndoo imm bclg hiigree💜🤩', 'playstore deer bhgvi bhiin', 'Bi tanii top fan shy 🙆🏻\u200d♀️💜💜💜', '<3', '👍❤', 'huuye ymr huurhun ym']"
FR6rvlM1SgA,"['100% oroldod uzeej 🛐🖤', 'Bvh bichlegee ene tohirgoon deer himer bno', 'Энэ дугаралт хайр', 'Ene tohirgoo bol uneheer goy baina shuu', 'Ta yaj asmr bichlg hiidgiig zaaj ogsn video hiigrei 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💛💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝', 'Gy bnoo ghde ygd 69% gj😹😹😹😹', '💗 taalamjtai bn', 'nice bn']"
Rhxdn52pTUo,"['Yu n yadag ym be goy tailbarlaad toglohgui ym uu? Tailbarlahgui bolohoor eruusuu oilgosonguie yu ch bolood bgan buu med daraagiin togloomoo goy taibarlaad hiigeerei amjilt', 'togloh ywtsdaa tgloomo tailbrlad yriad ywbal bvr goy ch ymu 🤗']"
OBmxq8woG1Q,"['✨ promosm', 'parasite kinoni talaar hiisen bsan bichlegee sergeej boloh bolow uu?', 'Mash chanartai goy bicleg bn', 'Idevhtei bichleg oruuldagt bayrladg shu ^^ bas bicleg n chanartai shu ^^', 'Hi yu bn']"
GfvMmt0sIH8,"['<3', 'hums n yaamr huurhiiinnn🥰', 'ямар тоглоом тоглодог вэ?', '💛💛💛😇', '<3']"
lUW5Nf9y_Rs,"['How join', 'Help me i dont know', 'Ta zaagad ogooch pls chadq ee 😞']"
zaIesCPTK2Y,"['fast asmr aa hiigeerei xxe❤', 'Bayrlalaa😇💛', '💙💙💜💜', 'hiceel hiih bolgondoo umnuh biclegee davtaad 10 20r n sonsoj baivshtt😆 blue yeti mic n ystoi taalgdaj baigaa💜', 'Blue yeti mic тохируулж амжаагүй л явна даа. Сайхан завтай болохоороо миктэйгээ танилцана аа']"
Msikc9wutsQ,"['Tsarai ni ymar hun baidag ym boldoo', 'Ania Fabulous Angela geed togloom iig uzeerei ayguu goy toglom bi 14 tei ch gsn durtai 💖', '💕', 'Ainar sonin yrhin', 'Bundan', '<3']"
vVJuM1M9xN0,"['shine mic bol nicee❤️\u200d🔥', 'Taalagdaj bn☺️ tugsguluu udaan 5-10sec eer c ymuu sungaj bolohuu🙆\u200d♂️💛', '❤️\u200d🔥😱']"
i751G006E6o,"['Neree sonsooroi part hiivel Jina geed oruulaad ogoch pls', 'Unher goy sonsogdoj bn ta odoo goy chanaratai cameraar vid hii bi bol baing uzn mic bol unheer goy bn daraachin asmr gum bgaasai gej bodoj bn', 'hurdan nembershipese ih mong awdg bloree', '🙆🏻\u200d♀️❤️', 'Aimr goe sonsogdoj bn amjilt❣️', 'Good luck']"
8kErq1ckzYs,"['bi eneniii ehnii hesegt buur aimar durtai , taiwshirmaar goy medremj medermeer uedeee sonsdog, ahin dahin ehluulj bgaad 💜', 'ene video nd uneheer ih hairtai shu ❤️ humsaaraa awia gargaj bga ni niceee', 'Very good video 💕', 'Ymar goy hooloitoi ym be', ':)', 'anh udaa sonsjino ysan huurhun ymbe ,  huurhun2 zohiomjtoi huurhun hooloitoi', 'nz zaluutai boltsiimu', '🤍', '👍🏻 nice', '#no_valentine .  Salanda taanar']"
nxjEcOX3Hoo,"['Tuushtai bdgt bayrlaa btii sogsooroi!', 'Goydoo', 'Wow ymar nerte yadag id shidte microphone wee goy taniltsuulaad yrihgu', 'Waww!\nEne miceeree hj bhadaa todotgooroi hu', 'ene saihan amitnaara hze video hiij oruulah we kk', 'Niiice 👍']"
xazLrJ3Eha8,"['Daraa bi zogsoo zaigui yridag bichleg uziiyyy', 'Medremjtei goy beleg we', '💗']"
Kdfmk5NvqWQ,"['Дараагийн бичлэгээр цагаан сарын бэлгээ задлая орно оо ', '❤❤❤', '❤️\u200d🔥', 'camertai bijlg hze hihve', '❤️❤️❤️', '<3']"
qO8NIo12ZoU,"['Nice shv', 'chi 86 oniih bh tee tegej sanagdaad bdiin', '💕💕💕', '❤🎀']"
8HetlBLTR6c,"['tsaani ni neg ym dungeneed bgam shig bhii, zuwhun mniih iim bnu eswel video ni iim bnu', 'Bayrlalaa', 'Bichleguud n ulam l boginohon bolood bh ym hehe Jhon urt hj boloh uu noir hurch amjaagui bhad l duuschaad bh ym', 'Hairtai', 'Neg l goy xooloi 🖤', 'yee anh udaa 3minutin omn hiigdsn biclg harla deeres ni oorig cn dagdgu blhr ih gaihla']"
Mjo6E5MLMYo,"['ASMR кино товчлол хийвэл гоё юм уу?', 'Кино нь бнуу', 'Bur tasarhai shu', '❤❤❤❤', 'Nice2 ❤', '🤍']"
d2_xpTZjQjU,"['Sar shiniin mend hurgy 🙆🏻\u200d♂️', '💗', 'Yg odoo sonsoj bn']"
Q83-V8iIGUg,"['😻', 'Designer uu?']"
ZAmvbF5cGuw,"['Asmr crime 1 hiivel goy shu', 'Camer te asrm 🥺', 'Kamertei bichleg hzee hiihve']"
eDcCSOgt-qM,"['Ystoi goy bichleg boljeee dahiad word search togloomiig togloson gameplay hiigeerei asmr ch sonsood ug ch tseejleed goy yumaa💕', 'Hairtai shuu ❤️❤️❤️']"
OE2duzKhJgg,"['shivnej yriad bna uu mini com blhgui bna uu?', 'Camer te asmr hiiwl🔥❤️', 'First 😊']"
1payoajis1o,[]
-mpUsSOokvQ,"['Hereglesen setgegledee heleed yriad hiiwel goy bdishd uugn🥺', 'Nice cutie', 'Duugvi Gehiin orond yriagvi  gsn ni niitseh bhaa :) tgeed goy bichleg hiij idevhtei bag tani talarhalaa', 'Hiii', 'Hoo']"
I8b2odbHgPs,[]
maH6qyZfbpI,"['amjilt <33', 'en unheer goy bicleg bljee', 'neg toglool uidchihlaa uitgartai togloom bnaa nzaa']"
QR_MRcHO__I,['ene ngo asmr hiij bgd jiliin omno suvgaa haagaad oorinho sonirhlin channel blgd tgd butsd asmr aa hiidg blsimu hhe ashgu huuchin bichlgnud ni ch bn kk amjilt💜🙆🏻\u200d♀️ dahij bitgii channnela haagaarai harin jhn emhelchihvel asmr ajil hereg gd barag ym2 bndo kk']
xYg-jX_AVsE,['sainu?']
zTmUISgLL1w,"['Ховорхон байдаг чанартай чаннел шүү ❤️', 'Chamga yrichase l gj bodoj uzlee wuahha', '🎀❤', '🤍', 'Hii']"
QLYPZ7uCy88,"['dihd hiigere', 'Ta uneheer goy hooloitoi yumaa 😀amjilt', '❤']"
Zuxo1t4UDKw,"['3dio goor iim bichleg dahiad hiivel goy bhdaa…bichleg goy bgad bdg dungenesen chimee hetsuu yum.', '🥰🥰🥰🥰🥰', 'sainu?']"
LfSP43u1aA8,"['nice', 'hedeer avsan be💞', 'Urt bsn bol…']"
-ddAkON7xkE,['togloomnii ner n yu we']
mA_SCnauIW0,"['Niaa', 'https://youtu.be/kUi3TRU6q0Q iimerhuu matiin hicheel zaagaad ugch boloh uu zugeer hylbar engiinees n ehleed uzhed ch sonirholtoi eniig uziy geheer yag sain oilgohgui yma', '💗', 'wooow']"
uv3d_xKu4Cs,"['Nz zlu mn irkuen', 'kawaiii']"
Vv3ojQ1_9YU,"['💗💗💗', '💕']"
Jp8KjzcNtJ4,"['🔒❤️', 'Shine oni mend ene jil bidend haramgui setgel gargaj mash goe2 uran setgemjtei bicleguud tastaltgui yvuulj bsnd bayrllaa hairt shvv 💕']"
BMGDpWrfD_o,"['💖', '💗', ""What's on my bag bichleg hiiwel goy shvv😁"", 'Daraagiin taniltsuulgiin videog n huleej baiy 🤭❤️', '<3', ""what's on my phone video hgrrei :)""]"
3OFtj0A9_ws,[]
dGjVu6YNPIs,[]
s28k4lccGGs,"['💗', 'fiiiiirst']"
A5MWvdmhA84,"['so goodd😜😍', 'Iim huurhun bichlegiig vzelgvi unguruutsun bnshdee\U0001f972 (never knew universal asmr will be this funny yet witty 🤣 )', 'Hmmm hed c sonsciw hha', 'Super ❤️😚', '💗', 'unen chanartai goy bichleg hiideg shu♥️', 'Goe asmr hiideg shvvv bitgii shantraarai amjilt❤️\u200d🔥💪⚡️🔥', 'Good luck! Mongol asmr artist-d sonshor tsaana l neg goy bdima eh helerei bdag bolxor ch ter uu!', 'Hze camertai hiihvr', 'Gum chewing hiivel dajgui yum bshu']"
KiFPmVAjelY,"['nmg uzej bhd yroso ad grj irehgui ym', 'First♥️']"
g1VPcQ9k7ns,"['ednust huurhun tsaraigaa bvv vzvvl hha', 'Tsaraigaa haruulahkv, nuutslag heveeree bgaarai xD', 'Царайг нь хармаар байна. Фэйсээ өгөөч ккккк', 'Ta tsaraiga haruuln gej baihuu hh']"
IjsbSSESEaU,"['💙', 'wow', 'ямар гоё юм бэ', ',😍😍😍', '❤️❤️❤️', 'yostoi goe orjiinoo vnji', 'first💖']"
iCa3xuAliOY,"['12 sariin svvl bolchihson martaagui bizde 😅', 'hergte zvil bn', 'Zgr yariachde', '❤️', 'ene bs goy bichlg bn sanaa n ch ter', '❤❤❤', '💯', '♥️']"
8ioxZWdx4AA,"['Энгийн ❣️', 'Ystoi huurhn, goy sanagdlaa hayadaa bas iimerhuu togloom togloj baigaa bicleg c yumu oruulval goy yum bnaa. Love ya❤️']"
IAHOSW6F1YE,"['Nere unt gj bga yumshig goe yum bn ❤️', 'Nicely done', 'Niceeee', '👏👏👏💗', 'Wow ystoi goy boljee']"
I5DxTTD-e8M,['Udur bolgon bichleg orood jargajiinoooo🤭🤭🤭']
QcqpB1Ql1Lg,['uzeel untlaa']
xq9zC1UrMlE,"['Thanks girl <3', '❤️', 'Thanks for uploading!']"
SCPFoLPkmRo,"['Lens licking xiigerei 😘', '❤', 'fast asmr hiigese huleej bgshu✌🏻🙆🏻\u200d♀️', 'Bi taniig dandaa demjdeg shuu bi ahiinhaa google haygaar ordog ym aa', 'Zaaa', 'Воо воо 🥰🥰🥰🥰', 'Оройн мэнд янзтай байна шүү жаахан удаан байсасан бол.']"
woG-EFsA0_A,"['New video at 10pm', 'Nice', '❤️']"
Fpj_CghEByk,"['Nice', 'Ayumshigtai goy bn', 'Next huleej bn', 'udaan yrihaar goy bna kk', 'Nicee', 'When universal asmr uploads no matter what  are you doing it will become nap time 💆\u200d♀️🛌']"
9ALZoEJ7R9E,[]
PBJ3Y5ec4go,"['🤍 hooloi ni ystoi goy shuu bichleg oruuldagt bayarlaj bnaaa', 'Энэ цаад чимээ нь маш сул зүгээр байнаа харин ч гоё агаарт хэвтэж байгаа юм шиг гоё байна', 'hooloig cn sonsl taivshrj bn😩❤', 'New video 🤩🤩', 'Iim roleplay bichleg estoi dajgvi yum bnaa😍 thanks 😊', '🤩', 'Love you 💓 🎧', 'Bayrllaa 💚', '❤', 'Вуаааа🤍😽']"
STF22POosBg,"['❤️', '03:26', '💛💛💛', 'Tnks']"
rlHPymLTj8I,"['💚', '🤗🤗🤗']"
ZJq_rrHCG2A,"['2021 ондоо ийм 5 хувийн зорилт тавьж байжээ. https://youtu.be/be25F1XG2ZI', 'underrated youtuber keep going', '2021 ондоо карьерын ийм 5 зорилт тавьжээ. https://youtu.be/qrxE2CLJJgg', '💓', 'first☺️']"
lCuwH-Xt_j4,"['Хонгорзул гээд хийгээд өгөөрэй  та ёстой гоё хоолойтой  юм ❤️🙆\u200d♀️', 'Энэрэл гэж байхгүй юм уу', 'Kek', 'Daraagiinh deer Zulgerel geed oruuulaad ogooch', 'Daraagiinh deer Chinzee geed oruulaad ogooch.', 'Saranzaya daraagiinhiiga hiiwel oruulj ogoorei', 'daraagin part dr Hishigdelger gd hld ogroi byrla❤️', 'Nandin Erdene', 'Uuriinhuu neriig oroi bolgon sonsoj honoh medremj Munkhjil nexteer bas', 'Zolbayrn bnoo gs😹💕']"
TgCFPa57-b8,"['❤️🙆🏻\u200d♀️', '❤️', 'mundgshu ❣', 'Wow ene uneheer taalagdlaa iimerhuu asmr zunduu hiigre 🤩👍', 'Yj comment bichu']"
u4xt_SJRSlM,['Ymar goy ymbee 🥰hurdan eh orondo ochih ymsan']
YfbqmhZDjyQ,"['Filmic pro гээд төлбөртэй видео бичлэгийн апп ашиглаж бичсэн юмаа. Дуу нь үнэхээр сонин бичигджээ.', 'Udriin mend hurgey\n\nSonirholtoi baij magadgui bichlegnii sanaanuud baina 📃: \n~ IQ test yg yaj ajilladag ve , unen uu hudal uu \n~ Zurhai yaj ajilladg ve, unen uu hudal uu \n~ Eruul hoollolt\n~ Anime-n uusel hugjil ch yumu animetai holbootoi bichleg(popular baih) \n~ Online piracy(sonirholgui baij magadgui ch humuust heregtei)\n\nUzegchdinhe nasnii tarhaltiig sudalj bsnu\n\n\nTasraltgui bichleg hiidegt tani bayrllaa ❤ ghdee bas uuriiguu bitgii huchlerei', 'Nice', 'tsaraig ni harcuul  ert untjiya ahhahah aimr huurhun egch garch irne de nre <3333', 'Tsaraigaa haruulsan bichleg hiigeech🙏🏻']"
ApnbVdtEEb4,"['goy bnshdeeeee', 'Yamar goy asmr suvag olchihvoo ert oldog bj odoo salahguie hehe', 'goyenaa🌸', 'Мундаг боловсролтой бүсгүй шүү. 🤗🥰😍', 'Nia nia hair shu yg untahjsin <3', 'Asmr, bysalgal hoyr hosolhon ih goy sanagdlaa bayarlalaa', '❤️']"
vkVG_eFotQs,"['ydj boginohon iim bicleg c bsn orooosoiiii🤍', 'dandaa vzdeg hernee anh udaa com bichej bn zunduu goy kontent hiigeerei', 'wow dugaar bolgon n shinleg vnen tasarhai amjilt', 'idwehite bolohoor goy eeeno hh❤🔥', '🥰🥰', 'Юу ч ярьсан сонсоно оооо. 😻 Ойрд бичлэгүүд ороод үнэхээр гоё байгаа шүү!! Бичлэг орлоо шууд  сонсдог ялангуяа орой хичээлээ хийгээд суухдаа сонсох бүүр дуртай', 'Voice bs goyin bn oo, ajil turul ni amjij bvl 7 honogt 3 bhd goy bgaa shuu 🤗', 'а гаас я xvrtel trigger uud?', 'urgelj demjij baih bolnoo 💪 olon jil vzej bn 18 onoos hoish uzej bna', 'Huurhun baina xD']"
Ufqes3c-gg0,"['chamtai suusan hvn goe bh bhdaa hamt hevtej bgaal shivnuuleed nam untiishd goe kk', 'sansar ogtorgui galacticin talaar goy sonirholtoi mdeelel hurgej bolhu uurt turdug setgegdel ch ymu sansar ogtorgui hari garagin hvmvvs gej baidagu ch gdimu say say garag erhes bga blhor sonirholtoi sedev baina bh', '❤️', '❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥🙆🏻\u200d♀️', 'Relaaaax✨', 'Asmr-uuud cni best shvvv💘']"
PV-aNLGTCVY,"['11/09 буюу өнөөдөр богинохоон бичлэг орно оо.', 'bi solongost amidardag olon jil gantsaaraa amidarch bgaa asmr gej meddeggui blaa newskin geed goo saihanii surtalchilaa hiideg huniig sonsog bsan chamaig medsenees hoish chamd dontson bayarlalaa amjilt undur medremj bolobsrol olj hardag shuu chamaas', 'Ta nnn day iin talaar tailbarlaad terni talaar zuvluguu ugsn bichlg hiigeed uguuch bi gadaaduudiihiig uzeed sn oilgdogguie airm sonirhol tataad bhin', 'Mandala yu?', 'unthad aimr ih tus boldog shu 🙏', '❤️']"
rSOeh6JGTs0,"['Tursun udrin beleg <3', 'ТАНИН МЭДЭХҮЙ']"
eGYFS_JsMh8,"['❤️', 'Ta tsaria torhoo haruulahgui c gsn ig hotolwol ymar be? Bid tanig dagaad haya storyg cin vzed story ask-r ymar negen ym asuuj bwal goy doo', '❤️', 'YouTube- Youku \n/ buh l turliin bichleguud bdg. Buren hemjeenii kino serialuud tulhuu bdg/\nVpn- tulchihwul amar bdg. Free trailuud gatsalt ihtei ih headache ugdug. \nFb YouTube ordog ghde niigmee dagaad holdchihdog yumdo', 'danda uzdeg shu🙏', '💪']"
